Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,37490,1,37490.0,37490.0,37490,37490,0.0,PushPop,:BasicsTransformerLM.layers.22.ffn.w1
0.0,37460,1,37460.0,37460.0,37460,37460,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.output_proj
0.0,37210,1,37210.0,37210.0,37210,37210,0.0,PushPop,:BasicsTransformerLM.layers.10.attn.q_proj
0.0,36360,1,36360.0,36360.0,36360,36360,0.0,PushPop,:BasicsTransformerLM.layers.26.ffn.w3
0.0,36179,1,36179.0,36179.0,36179,36179,0.0,PushPop,:BasicsTransformerLM.layers.30.ffn.w1
0.0,36019,1,36019.0,36019.0,36019,36019,0.0,PushPop,:BasicsTransformerLM.layers.29.ffn.w1
0.0,35949,1,35949.0,35949.0,35949,35949,0.0,PushPop,:BasicsTransformerLM.layers.26.ffn.w1
0.0,35940,1,35940.0,35940.0,35940,35940,0.0,PushPop,:BasicsTransformerLM.layers.0.attn.k_proj
0.0,35939,1,35939.0,35939.0,35939,35939,0.0,PushPop,:BasicsTransformerLM.layers.21.attn.q_proj
0.0,35840,1,35840.0,35840.0,35840,35840,0.0,PushPop,:BasicsTransformerLM.layers.1.attn.output_proj
0.0,35819,1,35819.0,35819.0,35819,35819,0.0,PushPop,:BasicsTransformerLM.layers.26.attn.q_proj
0.0,35759,1,35759.0,35759.0,35759,35759,0.0,PushPop,:BasicsTransformerLM.layers.24.ffn.w1
0.0,35530,1,35530.0,35530.0,35530,35530,0.0,PushPop,:BasicsTransformerLM.layers.15.ffn.w2
0.0,35439,1,35439.0,35439.0,35439,35439,0.0,PushPop,:BasicsTransformerLM.layers.27.ffn.w1
0.0,35400,1,35400.0,35400.0,35400,35400,0.0,PushPop,:BasicsTransformerLM.layers.27.attn.q_proj
0.0,35380,1,35380.0,35380.0,35380,35380,0.0,PushPop,:BasicsTransformerLM.layers.28.attn.q_proj
0.0,35370,1,35370.0,35370.0,35370,35370,0.0,PushPop,:BasicsTransformerLM.layers.28.ffn.w1
0.0,35259,1,35259.0,35259.0,35259,35259,0.0,PushPop,:BasicsTransformerLM.layers.3.ffn.w1
0.0,35070,1,35070.0,35070.0,35070,35070,0.0,PushPop,:BasicsTransformerLM.layers.29.ffn.w3
0.0,35040,1,35040.0,35040.0,35040,35040,0.0,PushPop,:BasicsTransformerLM.layers.12.ffn.w1
0.0,35029,1,35029.0,35029.0,35029,35029,0.0,PushPop,:BasicsTransformerLM.layers.23.attn.q_proj
0.0,34940,1,34940.0,34940.0,34940,34940,0.0,PushPop,:BasicsTransformerLM.layers.31.ffn.w1
0.0,34930,1,34930.0,34930.0,34930,34930,0.0,PushPop,:BasicsTransformerLM.layers.31.attn.q_proj
0.0,34920,1,34920.0,34920.0,34920,34920,0.0,PushPop,:BasicsTransformerLM.layers.22.attn.q_proj
0.0,34849,1,34849.0,34849.0,34849,34849,0.0,PushPop,:BasicsTransformerLM.layers.21.ffn.w1
